"filename", "language", "JSON", "Markdown", "JSON with Comments", "TypeScript", "Properties", "Ignore", "HTML", "Docker", "XML", "Shell Script", "YAML", "TypeScript JSX", "comment", "blank", "total"
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/core/components/header/header.styles.ts", "TypeScript", 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 8, 3, 51
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/core/components/header/header.view.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 5, 41
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/core/layout/layout.styles.ts", "TypeScript", 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 37
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/core/layout/layout.view.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 2, 6, 78
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/core/router/router.view.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 17, 7, 77
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/home/components/amount-input/amount-input.styles.ts", "TypeScript", 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 7, 3, 47
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/home/components/amount-input/amount-input.view.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 1, 11, 80
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/home/components/bridge-deposit-form/bridge-deposit-form.styles.ts", "TypeScript", 0, 0, 0, 154, 0, 0, 0, 0, 0, 0, 0, 0, 31, 3, 188
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/home/components/bridge-deposit-form/bridge-deposit-form.view.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 420, 50, 35, 505
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/home/components/bridge-form/bridge-form.styles.ts", "TypeScript", 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 125, 3, 163
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/home/components/bridge-form/bridge-form.view.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 232, 113, 34, 379
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/home/components/bridge-gas-fee/bridge-gas-fee.styles.ts", "TypeScript", 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 40
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/home/components/bridge-gas-fee/bridge-gas-fee.view.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 424, 158, 51, 633
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/home/components/bridge-withdraw-form/bridge-withdraw-form.styles.ts", "TypeScript", 0, 0, 0, 139, 0, 0, 0, 0, 0, 0, 0, 0, 24, 3, 166
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/home/components/bridge-withdraw-form/bridge-withdraw-form.view.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 346, 29, 30, 405
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/home/components/deposit-warning-modal/deposit-warning-modal.styles.ts", "TypeScript", 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 68
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/home/components/deposit-warning-modal/deposit-warning-modal.view.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 0, 5, 61
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/home/components/header/header.styles.ts", "TypeScript", 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 48
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/home/components/header/header.view.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 5, 46
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/home/components/max-button/max-button.styles.ts", "TypeScript", 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 7, 3, 47
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/home/components/max-button/max-button.view.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 1, 11, 73
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/home/components/pending-list-card/pending-list-card.styles.ts", "TypeScript", 0, 0, 0, 127, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 131
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/home/components/pending-list-card/pending-list-card.view.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 5, 8, 85
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/home/components/pending-list/pending-list.styles.ts", "TypeScript", 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 29
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/home/components/pending-list/pending-list.view.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 5, 40
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/home/components/pending-status-icon/pending-status-icon.styles.ts", "TypeScript", 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 33
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/home/components/pending-status-icon/pending-status-icon.view.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 5, 31
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/home/components/text-match-form/text-match-form.styles.ts", "TypeScript", 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 44
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/home/components/text-match-form/text-match-form.view.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 5, 50
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/home/components/token-adder/token-adder.styles.ts", "TypeScript", 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 44
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/home/components/token-adder/token-adder.view.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 5, 41
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/home/components/token-info-table/token-info-table.styles.ts", "TypeScript", 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 70
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/home/components/token-info-table/token-info-table.view.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 164, 0, 17, 181
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/home/components/token-info/token-info.styles.ts", "TypeScript", 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 33
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/home/components/token-info/token-info.view.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 6, 42
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/home/components/token-list/token-list.styles.ts", "TypeScript", 0, 0, 0, 150, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 156
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/home/components/token-list/token-list.view.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 233, 25, 18, 276
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/home/components/token-selector-header/token-selector-header.styles.ts", "TypeScript", 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 59
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/home/components/token-selector-header/token-selector-header.view.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 5, 35
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/home/components/token-selector/token-selector.styles.ts", "TypeScript", 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 25
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/home/components/token-selector/token-selector.view.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 138, 0, 17, 155
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/home/home.styles.ts", "TypeScript", 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 71
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/home/home.view.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 113, 24, 11, 148
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/login/components/wallet-icon/wallet-icon.styles.ts", "TypeScript", 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 26
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/login/components/wallet-icon/wallet-icon.view.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 5, 34
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/login/components/wallet-list/wallet-list.styles.ts", "TypeScript", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 32
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/login/components/wallet-list/wallet-list.view.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 5, 35
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/login/login.styles.ts", "TypeScript", 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 52
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/login/login.view.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 0, 10, 111
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/network-error/network-error.styles.ts", "TypeScript", 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 41
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/network-error/network-error.view.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 6, 46
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/settings/settings.styles.ts", "TypeScript", 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 63
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/settings/settings.view.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 0, 6, 82
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/shared/button/button.styles.ts", "TypeScript", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 32
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/shared/button/button.view.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 5, 33
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/shared/card/card.styles.ts", "TypeScript", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 12
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/shared/card/card.view.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 5, 19
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/shared/chain-list/chain-list.styles.ts", "TypeScript", 0, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 100
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/shared/chain-list/chain-list.view.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 3, 6, 49
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/shared/confirmation-modal/confirmation-modal.styles.ts", "TypeScript", 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 53
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/shared/confirmation-modal/confirmation-modal.view.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 6, 53
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/shared/error-message/error-message.styles.ts", "TypeScript", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 16
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/shared/error-message/error-message.view.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 5, 21
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/shared/external-link/external-link.styles.ts", "TypeScript", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/shared/external-link/external-link.view.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 5, 18
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/shared/header/header.styles.ts", "TypeScript", 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 66
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/shared/header/header.view.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 5, 40
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/shared/icon/icon.styles.ts", "TypeScript", 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 16
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/shared/icon/icon.view.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 5, 23
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/shared/info-banner/info-banner.styles.ts", "TypeScript", 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 19
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/shared/info-banner/info-banner.view.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 5, 24
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/shared/network-box/network-box.styles.ts", "TypeScript", 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 52
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/shared/network-box/network-box.view.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 112, 30, 7, 149
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/shared/network-selector/network-selector.styles.ts", "TypeScript", 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 43
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/shared/network-selector/network-selector.view.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 0, 7, 76
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/shared/page-loader/page-loader.styles.ts", "TypeScript", 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/shared/page-loader/page-loader.view.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 3, 14
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/shared/portal/portal.styles.ts", "TypeScript", 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/shared/portal/portal.view.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 7, 25
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/shared/private-route/private-route.view.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 4, 28
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/shared/snackbar/snackbar.styles.ts", "TypeScript", 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 70
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/shared/snackbar/snackbar.view.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 0, 8, 78
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/shared/spinner/spinner.styles.ts", "TypeScript", 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 34
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/shared/spinner/spinner.view.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 5, 37
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/shared/token-balance/token-balance.styles.ts", "TypeScript", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 16
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/shared/token-balance/token-balance.view.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 7, 52
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/shared/typography/typography.styles.ts", "TypeScript", 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 51
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/shared/typography/typography.view.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 5, 16
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/vite-env.d.ts", "TypeScript", 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 5, 8, 39
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/tsconfig.json", "JSON with Comments", 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 27
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/tsconfig.node.json", "JSON", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/vite.config.ts", "TypeScript", 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 33
"Total", "-", 18826, 129, 26, 5313, 14, 19, 24, 10, 594, 7, 80, 7138, 949, 1469, 34598
